"Broad_Category","Archive_Date","District","sum"
"Language","2024-08-23","Total",3
"Language","2024-08-30","Total",3
"Language","2024-09-06","Total",2
"Language","2024-09-13","Total",2
"Language","2024-09-20","Total",2
"Language","2024-09-27","Total",2
"Language","2024-10-04","Total",2
"Language","2024-10-11","Total",2
"Language","2024-10-18","Total",1
"Language","2024-10-25","Total",1
"Language","2024-11-01","Total",1
"Language","2024-11-08","Total",1
"Language","2024-11-15","Total",1
"Language","2024-11-22","Total",1
"Language","2024-11-29","Total",1
"Language","2024-12-06","Total",1
"Language","2024-12-13","Total",3
"Language","2024-12-20","Total",4
"Language","2024-12-27","Total",4
"Language","2025-01-03","Total",4
"Language","2025-01-10","Total",5
"Language","2025-01-17","Total",3
"Language","2025-01-24","Total",6
"Language","2025-01-31","Total",3
"Language","2025-02-07","Total",5
"Language","2025-02-14","Total",6
"Language","2025-02-21","Total",5
"Language","2025-02-28","Total",7
"Language","2025-03-07","Total",5
"Language","2025-03-14","Total",5
"Language","2025-03-21","Total",5
"Language","2025-03-28","Total",7
"Language","2025-04-04","Total",9
"Language","2025-04-11","Total",7
"Language","2025-04-18","Total",7
"Language","2025-04-25","Total",7
"Language","2025-05-02","Total",7
"Language","2025-05-09","Total",5
"Language","2025-05-16","Total",4
"Language","2025-05-23","Total",5
"Language","2025-05-30","Total",4
"Language","2025-06-06","Total",5
"Language","2025-06-13","Total",4
"Language","2025-06-20","Total",4
"Language","2025-06-27","Total",3
"Language","2025-07-04","Total",3
"Language","2025-07-11","Total",5
"Language","2025-07-18","Total",4
"Language","2025-07-25","Total",4
"Language","2025-08-01","Total",5
"Language","2025-08-08","Total",4
"Language","2025-08-15","Total",4
"Language","2025-08-22","Total",4
"Language","2025-08-29","Total",4
"Language","2025-09-05","Total",3
"Language","2025-09-12","Total",3
"Language","2025-09-19","Total",3
"Language","2025-09-26","Total",3
"Language","2025-10-03","Total",4
"Language","2025-10-10","Total",4
"Language","2025-10-17","Total",3
"Language","2025-10-24","Total",2
"Language","2025-10-31","Total",2
"Language","2025-11-07","Total",2
"Language","2025-11-14","Total",2
"Language","2025-11-21","Total",2
"Language","2025-11-28","Total",2
"Language","2025-12-05","Total",2
"Language","2025-12-12","Total",2
"Language","2025-12-19","Total",2
"Language","2025-12-26","Total",2
"Language","2026-01-02","Total",2
"Language","2026-01-09","Total",2
"Language","2026-01-16","Total",2
"Language","2026-01-23","Total",4
"Language","2026-01-30","Total",5
"Language","2026-02-06","Total",5
"Language","2026-02-13","Total",6
"Language","2026-02-20","Total",7
"Language","2026-02-27","Total",6
"Language","2026-03-06","Total",7
"Language","2026-03-13","Total",7
"Language","2026-03-20","Total",5
"Language","2026-03-27","Total",5
"Language","2026-04-03","Total",6
"Language","2026-04-10","Total",7
"Language","2026-04-17","Total",3
"Language","2026-04-24","Total",4
"Language","2026-05-01","Total",5
"Language","2026-05-07","Total",5
"Language","2026-05-08","Total",5
"Language","2026-05-15","Total",8
"Language","2026-05-22","Total",5
"Language","2026-05-29","Total",4
"Language","2026-06-05","Total",5
"Language","2026-06-12","Total",4
"Language","2026-06-19","Total",3
"Language","2026-06-26","Total",3
"Language","2026-07-03","Total",3
"Language","2026-07-10","Total",2
"Language","2026-07-17","Total",2
"Language","2026-07-24","Total",2
"Language","2026-07-31","Total",2
"Language","2026-08-03","Total",2
"Language","2026-08-04","Total",2
"Library Media","2024-08-09","Total",1
"Library Media","2024-08-16","Total",1
"Library Media","2024-08-23","Total",1
"Library Media","2024-08-30","Total",1
"Library Media","2024-09-06","Total",1
"Library Media","2024-09-13","Total",1
"Library Media","2024-09-20","Total",1
"Library Media","2024-09-27","Total",1
"Library Media","2024-10-04","Total",1
"Library Media","2024-10-11","Total",1
"Library Media","2024-10-18","Total",1
"Library Media","2024-10-25","Total",1
"Library Media","2024-11-01","Total",1
"Library Media","2024-11-08","Total",1
"Library Media","2024-11-15","Total",2
"Library Media","2024-11-22","Total",1
"Library Media","2024-11-29","Total",1
"Library Media","2024-12-06","Total",1
"Library Media","2024-12-13","Total",1
"Library Media","2024-12-20","Total",1
"Library Media","2024-12-27","Total",1
"Library Media","2025-01-03","Total",1
"Library Media","2025-01-10","Total",1
"Library Media","2025-01-24","Total",1
"Library Media","2025-01-31","Total",1
"Library Media","2025-02-07","Total",1
"Library Media","2025-02-14","Total",2
"Library Media","2025-02-21","Total",2
"Library Media","2025-02-28","Total",1
"Library Media","2025-03-07","Total",1
"Library Media","2025-03-14","Total",1
"Library Media","2025-03-21","Total",1
"Library Media","2025-03-28","Total",1
"Library Media","2025-04-04","Total",1
"Library Media","2025-04-11","Total",1
"Library Media","2025-04-18","Total",1
"Library Media","2025-04-25","Total",1
"Library Media","2025-05-02","Total",3
"Library Media","2025-05-09","Total",4
"Library Media","2025-05-16","Total",3
"Library Media","2025-05-23","Total",3
"Library Media","2025-05-30","Total",1
"Library Media","2025-06-06","Total",1
"Library Media","2025-06-13","Total",2
"Library Media","2025-06-20","Total",2
"Library Media","2025-06-27","Total",1
"Library Media","2025-07-04","Total",1
"Library Media","2025-07-11","Total",2
"Library Media","2025-07-18","Total",2
"Library Media","2025-07-25","Total",1
"Library Media","2025-08-01","Total",2
"Library Media","2025-08-08","Total",1
"Library Media","2025-08-15","Total",1
"Library Media","2025-08-22","Total",2
"Library Media","2025-08-29","Total",2
"Library Media","2025-09-05","Total",1
"Library Media","2025-09-12","Total",1
"Library Media","2025-09-19","Total",1
"Library Media","2025-09-26","Total",1
"Library Media","2025-10-03","Total",1
"Library Media","2025-10-31","Total",1
"Library Media","2025-11-07","Total",2
"Library Media","2025-11-14","Total",1
"Library Media","2025-11-21","Total",1
"Library Media","2025-11-28","Total",1
"Library Media","2025-12-05","Total",1
"Library Media","2025-12-12","Total",1
"Library Media","2025-12-19","Total",1
"Library Media","2025-12-26","Total",1
"Library Media","2026-01-02","Total",1
"Library Media","2026-01-09","Total",1
"Library Media","2026-01-16","Total",1
"Library Media","2026-01-23","Total",1
"Library Media","2026-01-30","Total",1
"Library Media","2026-02-06","Total",1
"Library Media","2026-02-13","Total",1
"Library Media","2026-02-20","Total",2
"Library Media","2026-02-27","Total",2
"Library Media","2026-03-06","Total",1
"Library Media","2026-03-13","Total",1
"Library Media","2026-03-20","Total",2
"Library Media","2026-03-27","Total",3
"Library Media","2026-04-03","Total",2
"Library Media","2026-04-10","Total",2
"Library Media","2026-04-17","Total",2
"Library Media","2026-04-24","Total",2
"Library Media","2026-05-01","Total",2
"Library Media","2026-05-07","Total",1
"Library Media","2026-05-08","Total",1
"Library Media","2026-05-15","Total",1
"Library Media","2026-05-22","Total",1
"Library Media","2026-05-29","Total",1
"Library Media","2026-06-05","Total",1
"Library Media","2026-06-12","Total",2
"Library Media","2026-06-19","Total",2
"Library Media","2026-06-26","Total",2
"Library Media","2026-07-03","Total",2
"Library Media","2026-07-10","Total",1
"Library Media","2026-07-17","Total",3
"Library Media","2026-07-24","Total",3
"Library Media","2026-07-31","Total",2
"Library Media","2026-08-03","Total",2
"Library Media","2026-08-04","Total",2
"Math","2024-08-09","Total",6
"Math","2024-08-16","Total",6
"Math","2024-08-23","Total",6
"Math","2024-08-30","Total",5
"Math","2024-09-06","Total",5
"Math","2024-09-13","Total",4
"Math","2024-09-20","Total",5
"Math","2024-09-27","Total",5
"Math","2024-10-04","Total",5
"Math","2024-10-11","Total",6
"Math","2024-10-18","Total",7
"Math","2024-10-25","Total",7
"Math","2024-11-01","Total",6
"Math","2024-11-08","Total",6
"Math","2024-11-15","Total",4
"Math","2024-11-22","Total",5
"Math","2024-11-29","Total",5
"Math","2024-12-06","Total",3
"Math","2024-12-13","Total",3
"Math","2024-12-20","Total",3
"Math","2024-12-27","Total",3
"Math","2025-01-03","Total",3
"Math","2025-01-10","Total",3
"Math","2025-01-17","Total",2
"Math","2025-01-24","Total",7
"Math","2025-01-31","Total",7
"Math","2025-02-07","Total",10
"Math","2025-02-14","Total",11
"Math","2025-02-21","Total",15
"Math","2025-02-28","Total",16
"Math","2025-03-07","Total",16
"Math","2025-03-14","Total",25
"Math","2025-03-21","Total",21
"Math","2025-03-28","Total",24
"Math","2025-04-04","Total",25
"Math","2025-04-11","Total",23
"Math","2025-04-18","Total",19
"Math","2025-04-25","Total",18
"Math","2025-05-02","Total",19
"Math","2025-05-09","Total",19
"Math","2025-05-16","Total",16
"Math","2025-05-23","Total",15
"Math","2025-05-30","Total",14
"Math","2025-06-06","Total",13
"Math","2025-06-13","Total",9
"Math","2025-06-20","Total",10
"Math","2025-06-27","Total",9
"Math","2025-07-04","Total",7
"Math","2025-07-11","Total",7
"Math","2025-07-18","Total",5
"Math","2025-07-25","Total",5
"Math","2025-08-01","Total",4
"Math","2025-08-08","Total",3
"Math","2025-08-15","Total",4
"Math","2025-08-22","Total",4
"Math","2025-08-29","Total",3
"Math","2025-09-05","Total",2
"Math","2025-09-12","Total",2
"Math","2025-09-19","Total",2
"Math","2025-09-26","Total",2
"Math","2025-10-03","Total",2
"Math","2025-10-10","Total",2
"Math","2025-10-17","Total",2
"Math","2025-10-24","Total",2
"Math","2025-10-31","Total",2
"Math","2025-11-07","Total",4
"Math","2025-11-14","Total",5
"Math","2025-11-21","Total",4
"Math","2025-11-28","Total",4
"Math","2025-12-05","Total",3
"Math","2025-12-12","Total",4
"Math","2025-12-19","Total",3
"Math","2025-12-26","Total",3
"Math","2026-01-02","Total",3
"Math","2026-01-09","Total",3
"Math","2026-01-16","Total",2
"Math","2026-01-23","Total",3
"Math","2026-01-30","Total",5
"Math","2026-02-06","Total",7
"Math","2026-02-13","Total",8
"Math","2026-02-20","Total",13
"Math","2026-02-27","Total",14
"Math","2026-03-06","Total",12
"Math","2026-03-13","Total",10
"Math","2026-03-20","Total",9
"Math","2026-03-27","Total",9
"Math","2026-04-03","Total",13
"Math","2026-04-10","Total",19
"Math","2026-04-17","Total",16
"Math","2026-04-24","Total",13
"Math","2026-05-01","Total",15
"Math","2026-05-07","Total",17
"Math","2026-05-08","Total",17
"Math","2026-05-15","Total",14
"Math","2026-05-22","Total",11
"Math","2026-05-29","Total",7
"Math","2026-06-05","Total",9
"Math","2026-06-12","Total",6
"Math","2026-06-19","Total",4
"Math","2026-06-26","Total",3
"Math","2026-07-03","Total",4
"Math","2026-07-10","Total",3
"Math","2026-07-17","Total",2
"Math","2026-07-24","Total",2
"Math","2026-07-31","Total",2
"Math","2026-08-03","Total",4
"Math","2026-08-04","Total",3
"Music","2024-08-09","Total",8
"Music","2024-08-16","Total",7
"Music","2024-08-23","Total",8
"Music","2024-08-30","Total",7
"Music","2024-09-06","Total",7
"Music","2024-09-13","Total",7
"Music","2024-09-20","Total",7
"Music","2024-09-27","Total",7
"Music","2024-10-04","Total",7
"Music","2024-10-11","Total",7
"Music","2024-10-18","Total",7
"Music","2024-10-25","Total",7
"Music","2024-11-01","Total",7
"Music","2024-11-08","Total",7
"Music","2024-11-15","Total",7
"Music","2024-11-22","Total",7
"Music","2024-11-29","Total",7
"Music","2024-12-06","Total",7
"Music","2024-12-13","Total",7
"Music","2024-12-20","Total",9
"Music","2024-12-27","Total",9
"Music","2025-01-03","Total",8
"Music","2025-01-10","Total",8
"Music","2025-01-17","Total",6
"Music","2025-01-24","Total",9
"Music","2025-01-31","Total",8
"Music","2025-02-07","Total",10
"Music","2025-02-14","Total",9
"Music","2025-02-21","Total",9
"Music","2025-02-28","Total",12
"Music","2025-03-07","Total",12
"Music","2025-03-14","Total",15
"Music","2025-03-21","Total",15
"Music","2025-03-28","Total",17
"Music","2025-04-04","Total",18
"Music","2025-04-11","Total",18
"Music","2025-04-18","Total",16
"Music","2025-04-25","Total",17
"Music","2025-05-02","Total",14
"Music","2025-05-09","Total",14
"Music","2025-05-16","Total",15
"Music","2025-05-23","Total",14
"Music","2025-05-30","Total",11
"Music","2025-06-06","Total",10
"Music","2025-06-13","Total",8
"Music","2025-06-20","Total",8
"Music","2025-06-27","Total",7
"Music","2025-07-04","Total",6
"Music","2025-07-11","Total",6
"Music","2025-07-18","Total",6
"Music","2025-07-25","Total",6
"Music","2025-08-01","Total",7
"Music","2025-08-08","Total",6
"Music","2025-08-15","Total",6
"Music","2025-08-22","Total",6
"Music","2025-08-29","Total",6
"Music","2025-09-05","Total",6
"Music","2025-09-12","Total",6
"Music","2025-09-19","Total",7
"Music","2025-09-26","Total",7
"Music","2025-10-03","Total",7
"Music","2025-10-10","Total",7
"Music","2025-10-17","Total",7
"Music","2025-10-24","Total",7
"Music","2025-10-31","Total",6
"Music","2025-11-07","Total",8
"Music","2025-11-14","Total",8
"Music","2025-11-21","Total",7
"Music","2025-11-28","Total",7
"Music","2025-12-05","Total",7
"Music","2025-12-12","Total",7
"Music","2025-12-19","Total",6
"Music","2025-12-26","Total",6
"Music","2026-01-02","Total",6
"Music","2026-01-09","Total",6
"Music","2026-01-16","Total",5
"Music","2026-01-23","Total",5
"Music","2026-01-30","Total",5
"Music","2026-02-06","Total",6
"Music","2026-02-13","Total",9
"Music","2026-02-20","Total",9
"Music","2026-02-27","Total",8
"Music","2026-03-06","Total",10
"Music","2026-03-13","Total",12
"Music","2026-03-20","Total",13
"Music","2026-03-27","Total",13
"Music","2026-04-03","Total",11
"Music","2026-04-10","Total",10
"Music","2026-04-17","Total",10
"Music","2026-04-24","Total",10
"Music","2026-05-01","Total",8
"Music","2026-05-07","Total",7
"Music","2026-05-08","Total",7
"Music","2026-05-15","Total",8
"Music","2026-05-22","Total",7
"Music","2026-05-29","Total",7
"Music","2026-06-05","Total",8
"Music","2026-06-12","Total",6
"Music","2026-06-19","Total",6
"Music","2026-06-26","Total",6
"Music","2026-07-03","Total",6
"Music","2026-07-10","Total",6
"Music","2026-07-17","Total",8
"Music","2026-07-24","Total",8
"Music","2026-07-31","Total",6
"Music","2026-08-03","Total",8
"Music","2026-08-04","Total",8
"Other","2024-08-09","Total",13
"Other","2024-08-16","Total",15
"Other","2024-08-23","Total",7
"Other","2024-08-30","Total",7
"Other","2024-09-06","Total",10
"Other","2024-09-13","Total",6
"Other","2024-09-20","Total",6
"Other","2024-09-27","Total",6
"Other","2024-10-04","Total",5
"Other","2024-10-11","Total",6
"Other","2024-10-18","Total",6
"Other","2024-10-25","Total",3
"Other","2024-11-01","Total",3
"Other","2024-11-08","Total",3
"Other","2024-11-15","Total",4
"Other","2024-11-22","Total",5
"Other","2024-11-29","Total",6
"Other","2024-12-06","Total",4
"Other","2024-12-13","Total",6
"Other","2024-12-20","Total",7
"Other","2024-12-27","Total",7
"Other","2025-01-03","Total",6
"Other","2025-01-10","Total",6
"Other","2025-01-17","Total",2
"Other","2025-01-24","Total",4
"Other","2025-01-31","Total",5
"Other","2025-02-07","Total",3
"Other","2025-02-14","Total",3
"Other","2025-02-21","Total",6
"Other","2025-02-28","Total",10
"Other","2025-03-07","Total",8
"Other","2025-03-14","Total",15
"Other","2025-03-21","Total",12
"Other","2025-03-28","Total",15
"Other","2025-04-04","Total",13
"Other","2025-04-11","Total",10
"Other","2025-04-18","Total",14
"Other","2025-04-25","Total",17
"Other","2025-05-02","Total",14
"Other","2025-05-09","Total",18
"Other","2025-05-16","Total",19
"Other","2025-05-23","Total",17
"Other","2025-05-30","Total",12
"Other","2025-06-06","Total",10
"Other","2025-06-13","Total",8
"Other","2025-06-20","Total",9
"Other","2025-06-27","Total",10
"Other","2025-07-04","Total",10
"Other","2025-07-11","Total",13
"Other","2025-07-18","Total",16
"Other","2025-07-25","Total",13
"Other","2025-08-01","Total",12
"Other","2025-08-08","Total",7
"Other","2025-08-15","Total",7
"Other","2025-08-22","Total",6
"Other","2025-08-29","Total",7
"Other","2025-09-05","Total",3
"Other","2025-09-12","Total",5
"Other","2025-09-19","Total",3
"Other","2025-09-26","Total",4
"Other","2025-10-03","Total",1
"Other","2025-10-10","Total",1
"Other","2025-10-17","Total",1
"Other","2025-10-24","Total",1
